id,project_id,project_q,sort_order,title,person_q,class_q,first_name,last_name,role,role_wiki,start_date,end_date,website_urls
1921,594,Q130247632,8,Massimiliano Baldassarri,Q115556301,Mensch,Massimiliano,Baldassarri,"Comité de l'association Kunstart, secrétaire (artiste)",P767,,,"
"
1922,594,Q130247632,9,Julien Baillod,Q130254637,Q5,Julien,Baillod,"Comité de l'association Kunstart, trésorier (musicien)",P767,,,"
"
1923,594,Q130247632,10,Kyung Roh Bannwart,Q130254638,Q5,,,Comité de l'association Kunstart (artiste),P767,,,"
"
1924,594,Q130247632,11,Jean-Christophe Blaser,Q130254639,Q5,Jean-Christophe,Blaser,Comité de l'association Kunstart (historien de l'art),P767,,,"
"
1925,594,Q130247632,12,Martin Jakob,Q115556465,Mensch,Martin,Jakob,Comité de l'association Kunstart (artiste),P767,,,"
"
1926,594,Q130247632,13,Nicolas Raufaste,Q115556629,Mensch,Nicolas,Raufaste,Comité de l'association Kunstart (artiste),P767,,,"
"
1927,594,Q130247632,14,Sebastien Verdon,Q130251873,Q5,Sebastien,Verdon,Comité de l'association Kunstart (artiste),P767,,,"
"
1928,594,Q130247632,15,Jean-Pierre Huguet,Q130251956,Q5,Jean-Pierre,Huguet,Co-Gründer,P112,,,"
"
1929,594,Q130247632,16,Joël von Allmen,Q130251957,Q5,Joël,von Allmen,Co-Gründer,P112,,,"
"
1930,594,Q130247632,17,Marc-Olivier Wahler,Q2950117,Mensch,Marc-Olivier,Wahler,Co-Gründer,P112,,,"
"
1931,594,Q130247632,18,Ivo Zanetti,Q130251958,Q5,Ivo,Zanetti,Co-Gründer,P112,,,"
"
1932,594,Q130247632,19,Jérôme Brandt,Q130251959,Q5,Jérôme,Brandt,Co-Gründer,P112,,,"
"
1933,594,Q130247632,20,Sven de Coulon,Q130251960,Q5,Sven,de Coulon,Co-Gründer,P112,,,"
"
1934,595,Q130247633,1,Stefan Philippi,Q130253522,Q5,Stefan,Philippi,Künstlerische Leitung,P767,,,"
"
1935,595,Q130247633,2,Felix Winkelmann,Q130254642,Q5,Felix,Winkelmann,Internet,P767,,,"
"
1936,595,Q130247633,3,Marion Müller,Q130254643,Q5,Marion,Müller,Kopf- und Muskelarbeit,P767,,,"
"
1937,595,Q130247633,4,Adelina Filli,Q130254644,Q5,Adelina,Filli,Fundraising,P767,,,"
"
1938,595,Q130247633,5,Ebi Renner,Q130254646,Q5,Ebi,Renner,Organisation Vernissage,P767,,,"
"
1939,596,Q130247634,1,Xavier Bauer,Q130254647,Q5,Xavier,Bauer,,P767,,,"
"
1940,596,Q130247634,2,Marisa Cornejo,Q16663109,Mensch,Marisa,Cornejo,,P767,,,"
"
1941,596,Q130247634,3,Anne Hildebrand,Q130254649,Q5,Anne,Hildebrand,,P767,,,"
"
1942,596,Q130247634,4,Stephanie Prizreni,Q130254651,Q5,Stephanie,Prizreni,,P767,,,"
"
1943,596,Q130247634,5,Nina Schipoff,Q130254653,Q5,Nina,Schipoff,,P767,,,"
"
1944,597,Q130247635,1,Stéphane Brunner,Q85094086,Mensch,Stéphane,Brunner,,P767,,,"
"
1945,597,Q130247635,2,Albert Pilloud,Q130254657,Q5,Albert,Pilloud,,P767,,,"
"
1946,597,Q130247635,3,Carmen Perrin,Q2939621,Mensch,Carmen,Perrin,,P767,,,"
"
1947,597,Q130247635,4,Jean Stern,Q39074086,Mensch,Jean,Stern,,P767,,,"
"
1948,598,Q130247636,1,Anita Zimmermann,Q125860084,Mensch,Anita,Zimmermann,Initiatorin und Kuratorin,P767,,,"
"
1949,601,Q130247640,1,Dominique Lämmli,Q85099340,Mensch,Dominique,Lämmli,Vereinsvorstand,P767,,,"
"
1950,601,Q130247640,2,Mara Züst,Q130254659,Q5,Mara,Züst,Vereinsvorstand,P767,,,"
"
1951,601,Q130247640,3,Adrian Notz,Q23061377,Mensch,Adrian,Notz,Vereinsvorstand,P767,,,"
"
1952,601,Q130247640,4,Stephan Meylan,Q130254660,Q5,Stephan,Meylan,Vereinsvorstand,P767,,,"
"
1953,601,Q130247640,5,Anina Schenker,Q115556670,Mensch,Anina,Schenker,Vereinsvorstand,P767,,,"
"
1954,602,Q130247641,1,Hans Friedli,Q130254661,Q5,Hans,Friedli,,P767,,,"
"
1955,602,Q130247641,2,Urs Aeschbach,Q85091970,Mensch,Urs,Aeschbach,,P767,,,"
"
1956,602,Q130247641,3,Véronique Zussau,Q63068148,Mensch,Véronique,Zussau,,P767,,,"
"
1957,602,Q130247641,4,Vincent Chablais,Q85094686,Mensch,Vincent,Chablais,,P767,,,"
"
1958,602,Q130247641,5,Max Roth,Q71725948,Mensch,Max,Roth,,P767,,,"
"
1959,602,Q130247641,6,Urs Graf,Q130254662,Q5,Urs,Graf,Initiator,P767,,,"
"
1960,602,Q130247641,7,Petra Fischer,Q130254663,Q5,Petra,Fischer,Initiatorin,P767,,,"
"
1961,602,Q130247641,8,Max Roth,Q71725948,Mensch,Max,Roth,,P767,,,"
"
1962,602,Q130247641,9,Pi Ledergerber,Q56758201,Mensch,Pi,Ledergerber,,P767,,,"
"
1963,602,Q130247641,10,Ueli Gerber,Q130254664,Q5,Ueli,Gerber,,P767,,,"
"
1964,602,Q130247641,11,Jürg Wegmüller,Q130254665,Q5,Jürg,Wegmüller,,P767,,,"
"
1965,603,Q130247642,1,Tika,Q20676137,Mensch,Maja,Hürst,,P767,,,"
"
1966,603,Q130247642,2,Tian Lutz,Q130253864,Q5,Tian,Lutz,,P767,,,"
"
1967,604,Q130247643,1,Claudia Serena Herrmann,Q130254667,Q5,Claudia Serena,Herrmann,Vorstand (2019),P767,2019,2019,"
"
1968,604,Q130247643,2,Sara Izzo,Q130254077,Q5,Sara,Izzo,Vorstand (2019),P767,2019,2019,"
"
1969,604,Q130247643,3,Sarah Keller,Q130254670,Q5,Sarah,Keller,Vorstand (2019),P767,2019,2019,"
"
1970,604,Q130247643,4,Dario Matter,Q130254671,Q5,Dario,Matter,Vorstand (2019),P767,2019,2019,"
"
1971,604,Q130247643,5,Timo Ullmann,Q115556742,Mensch,Timo,Ullmann,Vorstand (2019),P767,2019,2019,"
"
1972,604,Q130247643,6,Roger Wirz,Q130254673,Q5,Roger,Wirz,Vorstand (2019),P767,2019,2019,"
"
1973,605,Q130247645,1,Renée Magaña,Q85099886,Mensch,Reneé,Magaña,,P767,,,"
"
1974,605,Q130247645,2,Richard Hummel,Q113741630,Mensch,Richard,Hummel,,P767,,,"
"
1975,605,Q130247645,3,Boris Billaud,Q85093139,Mensch,Boris,Billaud,,P767,,,"
"
1976,605,Q130247645,4,Karim Patwa,Q19996451,Mensch,Karim,Patwa,,P767,,,"
"
1977,605,Q130247645,5,Kilian Mutter,Q130254678,Q5,Kilian,Mutter,,P767,,,"
"
1978,605,Q130247645,6,Gabriel Flückiger,Q130253436,Q5,Gabriel,Flückiger,,P767,,,"
"
1979,605,Q130247645,7,Alain Jenzer,Q115556467,Mensch,Alain,Jenzer,,P767,,,"
"
1980,605,Q130247645,8,Marco Giacomoni,Q115556400,Q5,Marco,Giacomoni,,P767,,,"
"
1981,605,Q130247645,9,Andreas Egli,Q130254682,Q5,Andreas,Egli,,P767,,,"
"
1982,605,Q130247645,10,Astride Schlaefli,Q130254683,Q5,Astride,Schlaefli,,P767,,,"
"
1983,605,Q130247645,11,Lisa Jenny,Q130254684,Q5,Lisa,Jenny,,P767,,,"
"
1984,606,Q130247646,1,Kollektiv Ananas,Q130254685,Q5,,,,P767,,,"
"
1985,607,Q130247647,1,Claudia Waldner,Q112265310,Mensch,Claudia,Waldner,,P767,,,"
"
1986,607,Q130247647,2,Peter Heusler,Q130254686,Q5,Peter,Heusler,,P767,,,"
"
1987,607,Q130247647,3,Eva Borner,Q130254688,Q5,Eva,Borner,,P767,,,"
"
1988,607,Q130247647,4,Marc Hartmann,Q130254690,Q5,Marc,Hartmann,,P767,,,"
"
1989,607,Q130247647,5,Andre Hartmann,Q130254691,Q5,Andre,Hartmann,,P767,,,"
"
1990,607,Q130247647,6,Andrea Zielinski,Q113810423,Mensch,Andrea,Zielinski,,P767,,,"
"
1991,608,Q130247648,1,Anne-Sophie Raemy,Q130254693,Q5,Anne-Sophie,Raemy,,P767,,,"
"
1992,608,Q130247648,2,Ernestyna Orlowska,Q130254694,Q5,Ernestyna,Orlowska,,P767,,,"
"
1993,608,Q130247648,3,Miko Hucko,Q130254695,Q5,Miko,Hucko,,P767,,,"
"
1994,609,Q130247649,1,Giovanni Pezzoli,Q130254696,Q5,Giovanni,Pezzoli,,P767,,,"
"
1995,610,Q130247650,1,Hans W. Seelhofer,Q130254697,Q5,Hans W.,Seelhofer,,P767,,,"
"
1996,611,Q130247652,1,Bao Tri,Q130254698,Q5,Bao,Tri,,P767,,,"
"
1997,611,Q130247652,2,Ben Büchi,Q130254699,Q5,Ben,Büchi,,P767,,,"
"
1998,613,Q130247654,1,Chérif Defraoui,Q28128926,Mensch,Chérif,Defraoui,,P767,,,"
"
1999,613,Q130247654,2,Philippe Deléglise,Q59208653,Mensch,Philippe,Deléglise,,P767,,,"
"
2000,613,Q130247654,3,Patricia Plattner,Q3369138,Mensch,Patricia,Plattner,,P767,,,"
"
2001,613,Q130247654,4,Georg Rehsteiner,Q130254700,Q5,Georg,Rehsteiner,,P767,,,"
"
2002,613,Q130247654,5,Silvie Defraoui,Q23010071,Mensch,Silvie,Defraoui,,P767,,,"
"
2003,613,Q130247654,6,No Group,Q130254701,Q5,No,Group,Verein (1975-1977),P767,1975,1977,"
"
2004,613,Q130247654,7,Bernard Büschi,Q130254702,Q5,Bernard,Büschi,Architekt / Betreiber Galerie Gaetan (1971-1976),P767,1971,1976,"
"
2005,613,Q130247654,8,Trí Bảo,Q16611775,Mensch,Bao,Tri,Architekt / Betreiber Galerie Gaetan (1971-1976),P767,1971,1976,"
"
2006,614,Q130247655,1,AG Kunst IGRF,Q130254703,Q5,,,,P767,,,"
"
2007,615,Q130247657,1,Laurent Hervé,Q95896905,Mensch,Hervé,Laurent,,P767,,,"
"
2008,617,Q130247659,1,Catherine Queloz,Q28056938,Mensch,Catherine,Queloz,,P767,,,"
"
2009,618,Q130247660,1,Mario Purkathofer,Q130254704,Q5,Mario,Purkathofer,,P767,,,"
"
2010,618,Q130247660,2,Marc Dusseiller,Q130254705,Q5,Marc,Dusseiller,,P767,,,"
"
2011,618,Q130247660,3,Sven Hürlimann,Q130254707,Q5,Sven,Hürlimann,,P767,,,"
"
2012,618,Q130247660,4,Felix Scholkmann,Q56605899,Mensch,Felix,Scholkmann,,P767,,,"
"
2013,618,Q130247660,5,Daniel Boos,Q130254708,Q5,Daniel,Boos,,P767,,,"
"
2014,618,Q130247660,6,Andreas Hellmann,Q130254709,Q5,Andreas,Hellmann,,P767,,,"
"
2015,618,Q130247660,7,Dodi Mesacek,Q130254710,Q5,Dodi,Mesacek,,P767,,,"
"
2016,618,Q130247660,8,Dragica Kahlina,Q130254711,Q5,Dragica,Kahlina,,P767,,,"
"
2017,618,Q130247660,9,Alessandro Rimoldi,Q130254712,Q5,Alessandro,Rimoldi,,P767,,,"
"
2018,618,Q130247660,10,Christina von Rotz,Q130254713,Q5,Christina,von Rotz,,P767,,,"
"
2019,618,Q130247660,11,Jonas Ohstrom,Q130254714,Q5,Jonas,Ohstrom,,P767,,,"
"
2020,618,Q130247660,12,Patric Kaufmann,Q130254715,Q5,Patric,Kaufmann,,P767,,,"
"
2021,618,Q130247660,13,Olivier Marti,Q130254716,Q5,Olivier,Marti,,P767,,,"
"
2022,618,Q130247660,14,Claudio Zopfi,Q130254717,Q5,Claudio,Zopfi,,P767,,,"
"
2023,618,Q130247660,15,Christoph Stähli,Q130254718,Q5,Christoph,Stähli,,P767,,,"
"
2024,618,Q130247660,16,Effi Tanner,Q130254719,Q5,Effi,Tanner,,P767,,,"
"
2025,619,Q130247661,1,Agathe Nisple,Q130253594,Q5,Agathe,Nisple,Initiatorin,P767,,,"
"
2026,621,Q130247663,1,Stefano Jermini,Q130254721,Q5,Stefano,Jermini,,P767,,,"
"
2027,622,Q130247664,1,Dominique Lieb,Q130254722,Q5,Dominique,Lieb,lnitiantin,P767,,,"
"
2028,622,Q130247664,2,Esther Eppstein,Q23661761,Mensch,Esther,Eppstein,"lnitiantin, ab September 1995 Betrieb",P767,1995,1995,"
"
2029,623,Q130247665,1,Jérôme Massard,Q130251893,Q5,Jerome,Massard,,P767,,,"
"
2030,624,Q130247666,1,Aldo Mozzini,Q85100539,Mensch,Aldo,Mozzini,beteiligter Künstler,P767,,,"
"
2031,624,Q130247666,2,Urs Jost,Q130254723,Q5,Urs,Jost,beteiligter Künstler,P767,,,"http://www.sokultur.ch/html/kulturschaffende/detail.html?q=&qs=all&qs2=1&artist_id=1568
Zugriff 28.11.2017"
2032,624,Q130247666,3,Adelheid Hanselmann,Q15890930,Mensch,Adelheid,Hanselmann-Erne,beteiligte Künstlerin,P767,,,"
"
2033,624,Q130247666,4,Verena Kälin-Squaratti,Q85098721,Mensch,Verena,Kälin-Squaratti,beteiligte Künstlerin,P767,,,"
"
2034,624,Q130247666,5,Vera Rothamel,Q53242749,Mensch,Vera,Rothamel,beteiligte Künstlerin,P767,,,"
"
2035,625,Q130247667,1,Ruedi Gfeller,Q130254234,Q5,Ruedi,Gfeller,,P767,,,"
"
2036,625,Q130247667,2,Diego Zweifel,Q130254727,Q5,Diego,Zweifel,,P767,,,"
"
2037,625,Q130247667,3,Miriam Schlachter,Q130254728,Q5,Miriam,Schlachter,,P767,,,"
"
2038,626,Q130247668,1,Maya Rochat,Q21550554,Mensch,Maya,Rochat,Collectif Rodynam,P767,,,"
"
2039,626,Q130247668,2,Nicolas Leuba,Q130254729,Q5,Nicolas,Leuba,Collectif Rodynam,P767,,,"
"
2040,626,Q130247668,3,Nicolas Raufaste,Q115556629,Mensch,Nicolas,Raufaste,Collectif Rodynam,P767,,,"
"
2041,627,Q130247669,1,Ruedi Schill,Q85102412,Mensch,Ruedi,Schill,Gründer und Betreiber,P112,,,"
"
2042,627,Q130247669,2,Monika Günther,Q96211937,Mensch,Monika,Günther,Co-Betreiberin ab 1995,P767,1995,1995,"
"
2043,628,Q130247670,1,Ferdinand Arnold,Q130254730,Q5,Ferdinand,Arnold,Initiant,P767,,,"
"
2044,628,Q130247670,2,Ferdinand Arnold,Q130254730,Q5,Ferdinand,Arnold,,P767,,,"
"
2045,628,Q130247670,3,Jürg Attinger,Q130254732,Q5,Jürg,Attinger,,P767,,,"
"
2046,628,Q130247670,4,Agnes von Däniken,Q130254733,Q5,Agnes,von Däniken,,P767,,,"
"
2047,628,Q130247670,5,Hanna Roehle,Q130254734,Q5,Hanna,Roehle,,P767,,,"
"
2048,628,Q130247670,6,Hansheinrich Schwendener,Q130254735,Q5,Hansheinrich,Schwendener,,P767,,,"
"
2049,628,Q130247670,7,Marianne Wüst,Q130254736,Q5,Marianne,Wüst,,P767,,,"
"
2050,629,Q130247672,1,Matthias Kuhn,Q85099228,Mensch,Matthias,Kuhn,,P767,,,"
"
2051,629,Q130247672,2,Marianne Rinderknecht,Q85101756,Mensch,Marianne,Rinderknecht,,P767,,,"
"
2052,630,Q130247673,1,Jean-Paul Felley,Q95316385,Mensch,Jean-Paul,Felley,,P767,,,"
"
2053,630,Q130247673,2,Olivier Kaeser,Q113792322,Mensch,Olivier,Kaeser,,P767,,,"
"
2054,631,Q130247674,1,Jérôme Massard,Q130251893,Q5,Jerôme,Massard,,P767,,,"
"
2055,631,Q130247674,2,Florian Saini,Q130254737,Q5,Florian,Saini,,P767,,,"
"
2056,631,Q130247674,3,Konstantin Sgouridis,Q130254738,Q5,Konstantin,Sgouridis,,P767,,,"
"
2057,632,Q130247675,1,Peter Trachsel,Q18629806,Mensch,Peter,Trachsel,,P767,,,"
"
2058,633,Q130247676,1,Barbara Heé,Q85097641,Mensch,Barbara,Hee,Jury,P767,,,"
"
2059,633,Q130247676,2,Bernhard Tagwerker,Q130254740,Q5,Bernhard,Tagwerker,Jury,P767,,,"
"
2060,633,Q130247676,3,Simone Schaufelberger,Q130254741,Q5,Simone,Schaufelberger,,P767,,,"
"
2061,633,Q130247676,4,Rolf Hauenstein,Q85097571,Mensch,Rolf,Hauenstein,,P767,,,"
"
2062,633,Q130247676,5,Gruppe für Kunst und Literatur der Casino-Gesellschaft Herisau,,,,,,P767,,,"
"
2063,634,Q130247677,1,Catrina Sonderegger,Q130254742,Q5,Catrina,Sonderegger,Kuration,P767,,,"
"
2064,634,Q130247677,2,Margita Tristi,Q130251961,Q5,Margita,Tristi,Gründerin,P112,,,"
"
2065,634,Q130247677,3,Valentina de Pasquale,Q130254743,Q5,Valentina,de Pasquale,Assistent,P767,,,"
"
2066,634,Q130247677,4,Anne-Laure Franchette,Q130253492,Q5,Anne-Laure,Franchette,Kuration,P767,,,"
"
2067,635,Q130247678,1,Tanja Scartazzini,Q130254746,Q5,Tanja,Scartazzini,,P767,,,"
"
2068,636,Q130247680,1,Luca Beeler,Q130252490,Q5,Luca,Beeler,"Betreiber, 2012 bis 2014",P767,2012,2014,"
"
2069,636,Q130247680,2,Lorenzo Bernet,Q130254227,Q5,Lorenzo,Bernet,"Betreiber, 2012 bis 2014",P767,2012,2014,"
"
2070,636,Q130247680,3,Yannic Joray,Q130254748,Q5,Yannic,Joray,"Betreiber, 2012 bis 2014",P767,2012,2014,"
"
2071,637,Q130247681,1,Mark Divo,Q6767377,Mensch,Mark,Divo,,P767,,,"
"
2072,637,Q130247681,2,Jan Theiler,Q6534551,Mensch,Jan,Theiler,,P767,,,"
"
2073,637,Q130247681,3,Fondation Krösus / Sammlung Häuser und Wir,Q130253302,Q5,,,,P767,,,"
"
2074,638,Q130247682,1,Mia Sanchez,Q130254750,Q5,Mia,Sanchez,,P767,,,"
"
2075,638,Q130247682,2,Andreas Kalbermatter,Q130254751,Q5,Andreas,Kalbermatter,,P767,,,"
"
2076,638,Q130247682,3,Dominic Michel,Q130254752,Q5,Dominic,Michel,,P767,,,"
"
2077,639,Q130247683,1,Christian Megert,Q1081071,Mensch,Christian,Megert,Mitbegründer,P112,,,"
"
2078,640,Q130247684,1,Regula Johanna Kopp,Q85099121,Mensch,Regula,Kopp,,P767,,,"
"
2079,640,Q130247684,2,Stefan Kaegi,Q52892396,Mensch,Stefan,Kaegi,,P767,,,"
"
2080,641,Q130247686,1,Susan Büchi,Q130254753,Q5,Susan,Büchi,Ab 1989,P767,1989,1989,"
"
2081,641,Q130247686,2,Barbara Fässler,Q85095945,Mensch,Barbara,Fässler,Ab 1989,P767,1989,1989,"
"
2082,641,Q130247686,3,Stefan Ehrenhofer,Q130254754,Q5,Stefan,Ehrenhofer,Ab 1989,P767,1989,1989,"
"
2083,641,Q130247686,4,Thomas lmbach,Q130254755,Q5,Thomas,lmbach,Ab 1989,P767,1989,1989,"
"
2084,641,Q130247686,5,Roswitha Marien,Q130254756,Q5,Roswitha,Marien,Ab 1989,P767,1989,1989,"
"
2085,641,Q130247686,6,Claudia Schmid,Q130254757,Q5,Claudia,Schmid,Ab 1989,P767,1989,1989,"
"
2086,641,Q130247686,7,Hanna Züllig,Q85104716,Mensch,Hanna,Züllig,Ab 1989,P767,1989,1989,"
"
2087,641,Q130247686,8,Cati Blass,Q130254758,Q5,Cati,Blass,1989-1992,P767,1989,1992,"
"
2088,641,Q130247686,9,Markus Jüngling,Q130254759,Q5,Markus,Jüngling,1989-1992,P767,1989,1992,"
"
2089,641,Q130247686,10,Dorothea Hunziker,Q95205127,Mensch,Dorothea,Hunziker,1989-1992,P767,1989,1992,"
"
2090,641,Q130247686,11,Ma Schellenberg,Q130254762,Q5,Ma,Schellenberg,1989-1992,P767,1989,1992,"
"
2091,641,Q130247686,12,Thomas Berger,Q130254763,Q5,Thomas,Berger,Ab 1992,P767,1992,1992,"
"
2092,641,Q130247686,13,Dina Scagnetti,Q115556664,Mensch,Dina,Scagnetti,Ab 1992,P767,1992,1992,"
"
2093,641,Q130247686,14,Monique Sutter,Q85103418,Mensch,Monique,Sutter,Ab 1992,P767,1992,1992,"
"
2094,641,Q130247686,15,Katharina Grindler,Q130254764,Q5,Katharina,Grindler,Ab 1994,P767,1994,1994,"
"
2095,641,Q130247686,16,Robert Ireland,Q130253723,Q5,Robert,Irland,Ab 1994,P767,1994,1994,"
"
2096,641,Q130247686,17,Helene Sperandio,Q130254766,Q5,Helene,Sperandio,Ab 1994,P767,1994,1994,"
"
2097,641,Q130247686,18,Anne Peverelli,Q85101111,Mensch,Anne,Peverelli,Ab 1994,P767,1994,1994,"
"
2098,642,Q130247687,1,Magdalena Ybarguen,Q130253375,Q5,Magdalena,Ybarguen,,P767,,,"
"
2099,643,Q130247688,1,Alexandre Bianchini,Q85093059,Mensch,Alexandre,Bianchini,1994-1995,P767,1994,1995,"
"
2100,643,Q130247688,2,Fabrice Gygi,Q3063883,Mensch,Fabrice,Gygi,1994-1995,P767,1994,1995,"
"
2101,643,Q130247688,3,Nicolas Rieben,Q130254769,Q5,Nicolas,Rieben,1994-1995,P767,1994,1995,"
"
2102,643,Q130247688,4,Lionel Bovier,Q55164897,Mensch,Lionel,Bovier,1995-1997,P767,1995,1997,"
"
2103,643,Q130247688,5,Christophe Cherix,Q93431736,Mensch,Christophe,Chérix,1995-1997,P767,1995,1997,"
"
2104,643,Q130247688,6,Emmanuel Greandjean,Q130254770,Q5,Emmanuel,Greandjean,1995-1997,P767,1995,1997,"
"
2105,643,Q130247688,7,KLAT,Q130254771,Q5,,,1998-1999,P767,1998,1999,"
"
2106,643,Q130247688,8,Mai-Thu Perret,Q3277929,Mensch,Mai-Thu,Perret,1999-2000,P767,1999,2000,"
"
2107,643,Q130247688,9,Fabrice Stroun,Q130251852,Q5,Fabrice,Stroun,1999-2000,P767,1999,2000,"
"
2108,643,Q130247688,10,Dominic Chennell,Q130254772,Q5,Dominic,Chennell,2001-2002,P767,2001,2002,"
"
2109,643,Q130247688,11,Donatella Bernardi,Q3036197,Mensch,Donatella,Bernardi,2002-2004,P767,2002,2004,"
"
2110,643,Q130247688,12,Cicero Egli,Q130254773,Q5,Cicero,Egli,2002-2004,P767,2002,2004,"
"
2111,643,Q130247688,13,Daniel Ruggiero,Q107246788,Mensch,Daniel,Ruggiero,2002-2004,P767,2002,2004,"
"
2112,643,Q130247688,14,Julien Fronsacq,Q130254774,Q5,Julien,Fronsacq,2004-2006,P767,2004,2006,"
"
2113,643,Q130247688,15,Aurélien Gamboni,Q130254776,Q5,Aurélien,Gamboni,2006-2008,P767,2006,2008,"
"
2114,643,Q130247688,16,Kim Seob Boninsegni,Q3196800,Mensch,,,2006-2008,P767,2006,2008,"
"
2115,643,Q130247688,17,Madeleine Amsler,Q130253438,Q5,Madeleine,Amsler,2008-2010,P767,2008,2010,"
"
2116,643,Q130247688,18,Véronique Yersin,Q130254779,Q5,Véronique,Yersin,2008-2010,P767,2008,2010,"
"
2117,643,Q130247688,19,Tiphanie Blanc,Q52625317,Mensch,Tiphanie,Blanc,2010-2012,P767,2010,2012,"
"
2118,643,Q130247688,20,Vincent Normand,Q130254780,Q5,Vincent,Normand,2010-2012,P767,2010,2012,"
"
2119,643,Q130247688,21,Guillaume Pilet,Q59486685,Mensch,Guillaume,Pilet,2010-2012,P767,2010,2012,"
"
2120,643,Q130247688,22,Elena Montesinos,Q85100443,Mensch,Elena,Montesinos,2012-2014,P767,2012,2014,"
"
2121,643,Q130247688,23,Nicolas Wagnières,Q60656968,Mensch,Nicolas,Wagnières,2012-2014,P767,2012,2014,"
"
2122,643,Q130247688,24,Maud Constantin,Q130253467,Q5,Maud,Constantin,2014-2016,P767,2014,2016,"
"
2123,643,Q130247688,25,Tatiana Rihs,Q130253470,Q5,Tatiana,Rihs,2014-2016,P767,2014,2016,"
"
2124,643,Q130247688,26,Ramaya Tegegne,Q130254783,Q5,Ramaya,Tegegne,2014-2016,P767,2014,2016,"
"
2125,643,Q130247688,27,Nicolas Brulhart,Q130251913,Q5,Nicolas,Brulhart,2016-2018,P767,2016,2018,"
"
2126,643,Q130247688,28,Sylvain Menétrey,Q130254784,Q5,Sylvain,Menétrey,2016-2018,P767,2016,2018,"
"
2127,643,Q130247688,29,Roxane Bovet,Q130254218,Q5,Roxane,Bovet,2018-2020,P767,2018,2020,"
"
2128,643,Q130247688,30,Yoan Mudry,Q112056479,Mensch,Yoan,Mudry,2018-2020,P767,2018,2020,"
"
2129,644,Q130247689,1,Simon Heusser,Q28151481,Mensch,Simon,Heusser,,P767,,,"
"
2130,645,Q130247690,1,Daniel Lorenzi,Q130254786,Q5,Daniel,Lorenzi,Organisation grosser Weihnachtsausstellungen,P767,,,"
"
2131,645,Q130247690,2,Georg Rutishauser,Q130253473,Q5,Georg,Rutishauser,Organisation grosser Weihnachtsausstellungen,P767,,,"
"
2132,645,Q130247690,3,Monica Germann,Q85096748,Mensch,Monica,Germann,Organisation grosser Weihnachtsausstellungen,P767,,,"
"
2133,645,Q130247690,4,Anuschka Pfammatter,Q130253474,Q5,Anuschka,Pfammatter,Organisation grosser Weihnachtsausstellungen,P767,,,"
"
2134,646,Q130247691,1,Micha Bietenhader,Q85093126,Mensch,Micha,Bietenhader,,P767,,,"
"
2135,647,Q130247692,1,Pablo Assandri,Q130254789,Q5,Pablo,Assandri,,P767,,,"
"
2136,647,Q130247692,2,Martin Boyer,Q130254790,Q5,Martin,Boyer,,P767,,,"
"
2137,647,Q130247692,3,Andreas Heusser,Q23409571,Mensch,Andreas,Heusser,,P767,,,"
"
2138,648,Q130247693,1,Hans-Rudolf Fricker,Q130254791,Q5,,,,P767,,,"
"
2139,648,Q130247693,2,Matthias Kuhn,Q85099228,Mensch,Matthias,Kuhn,,P767,,,"
"
2140,649,Q130247694,1,Hans Ulrich Obrist,Q116738,Mensch,Hans-Ulrich,Obrist,,P767,,,"
"
2141,650,Q130247695,1,Angelo Romano,Q130251962,Q5,Angelo,Romano,Gründer und Kurator,P112,,,"
"
2142,650,Q130247695,2,Julia Wolf,Q130254792,Q5,Julia,Wolf,Co-Kuratorin (Projektraum),P767,,,"
"
2143,650,Q130247695,3,Tashi Braun,Q130251963,Q5,Tashi,Braun,Gründer und Associate,P112,,,"
"
2144,650,Q130247695,4,Yasmin Kiss,Q130254794,Q5,Yasmin,Kiss,Associate,P767,,,"
"
2145,650,Q130247695,5,Linda Jensen,Q130251908,Q5,Linda,Jensen,ehem. Kuratorin (11.2014-11.2016),P767,2014,2016,"
"
2146,650,Q130247695,6,Vicenta Rodrigo-Jimenez,Q130254795,Q5,Vicenta,Rodrigo-Jimenez,Administration (03.2013-11.2016),P767,2013,2016,"
"
2147,650,Q130247695,7,Fiorenza Bossard,Q130254796,Q5,Fiorenza,Bossard,Intern (2016),P767,2016,2016,"
"
2148,651,Q130247696,1,Toni Parpan,Q130251965,Q5,Toni,Parpan,"Gründer, Betreiber",P112,,,"
"
2149,651,Q130247696,2,Mariann Oppliger,Q130254797,Q5,Mariann,Oppliger,Mitbetreiberin 2010,P767,2010,2010,"
"
2150,651,Q130247696,3,Manuel Kämpfer,Q130254798,Q5,Manuel,Kämpfer,Mitbetreiber 2010,P767,2010,2010,"
"
2151,653,Q116053698,1,Marc Hostettler,Q130254799,Q5,Marc,Hostettler,,P767,,,"
"
2152,654,Q130247700,1,Andrea Thal,Q94986911,Mensch,Andrea,Thal,,P767,,,"
"
2153,654,Q130247700,2,Bernadett Settele,Q130254800,Q5,Bernadett,Settele,,P767,,,"
"
2154,654,Q130247700,3,Anna Schürch,Q84156829,Mensch,Anna,Schürch,,P767,,,"
"
2155,654,Q130247700,4,Yv Nay,Q130254801,Q5,Yv,Nay,,P767,,,"
"
2156,655,Q130247701,1,Stefan Altenburger,Q130254802,Q5,Stefan,Altenburger,,P767,,,"
"
